id_evento,ciudad,estado,tipo_evento,fecha_hora_programada,fecha_hora_real,minutos_de_detencion,tem_max_C,tem_min_C,tem_C,rocio_C,humedad_pct,precip_mm,prob_precip_pct,cob_precip_pct,tipo_precip,nieve_mm,prof_nieve_mm,dir_viento_gr,nubosidad_pct,visibilidad_km,riesgo_severo,condiciones,ciudad_origen,ciudad_destino,distancia_tipica_millas,distancia_km,tarifa_base_milla_eur,tasa_de_recargo_combustible,dias_de_transito_tipicos,nombre_cliente,tipo_cliente,tipo_carga_principal,ingreso_eur,fecha_despacho,distancia_real_millas,distancia_viaje,duracion_real_horas,galones_combustible_usados,mpg_promedio,horas_de_ralenti_RPM,fecha_carga,tipo_carga,peso_lbs,peso_kg,eur_carga,recargo_combustible,cargos_accesorios,estado_carga,tipo_reserva,fecha_compra,ciudad_ben,galones,precio_por_galon,costo_total_eur,fecha_incidente,tipo_incidente,ciudad_incidente,indicador_de_falla,indicador_de_lesion,monto_reclamacion_eur,indicador_prevenible,nivel,causa
EVT00029270,Portland,OR,Entrega,"2022-07-09 07:02:43","2022-07-09 06:08:54",231,27,16,21,54,60,0,0,0,Nada,0,0,319,40,10,0.0,"Parcialmente nublado",Columbus,Portland,2332,3753,2,0,4,"American Industries",Dedicado,"Bienes de consumo",3036992,"2022-07-07 00:00:00",2510,4039,39,374,7,11,"2022-07-07 00:00:00",Seco,29314,13297,5304,793,0,Completed,Contrato,2022-07-08,Milwaukee,174,5,678,2022-07-09,"Daño de equipo",Columbus,1,1,10383,0,Leve,Equipo
EVT00029270,Portland,OR,Entrega,"2022-07-09 07:02:43","2022-07-09 06:08:54",231,27,16,21,54,60,0,0,0,Nada,0,0,319,40,10,0.0,"Parcialmente nublado",Columbus,Portland,2332,3753,2,0,4,"American Industries",Dedicado,"Bienes de consumo",3036992,"2022-07-07 00:00:00",2510,4039,39,374,7,11,"2022-07-07 00:00:00",Seco,29314,13297,5304,793,0,Completed,Contrato,2022-07-07,Minneapolis,60,4,230,2022-07-09,"Daño de equipo",Columbus,1,1,10383,0,Leve,Equipo
EVT00146151,"Kansas City",MO,Recogida,"2024-07-26 07:00:00","2024-07-26 10:06:11",142,33,24,29,67,57,0,0,0,Nada,0,0,138,11,10,0.0,Despejado,"Kansas City",Portland,1718,2765,2,0,2,"XYZ Retail",Contrato,"Bienes de consumo",2581156,"2024-07-26 00:00:00",1829,2943,28,274,7,11,"2024-07-26 00:00:00",Refrigerado,26576,12055,3549,309,100,Completed,Dedicado,2024-07-26,"Los Angeles",67,4,229,2024-07-27,"Queja del cliente",Phoenix,0,0,0,0,Moderado,Equipo
EVT00146152,Portland,OR,Entrega,"2024-07-27 14:30:12","2024-07-27 17:23:38",82,27,14,20,52,59,0,0,0,Nada,0,0,310,23,10,0.0,"Parcialmente nublado","Kansas City",Portland,1718,2765,2,0,2,"XYZ Retail",Contrato,"Bienes de consumo",2581156,"2024-07-26 00:00:00",1829,2943,28,274,7,11,"2024-07-26 00:00:00",Refrigerado,26576,12055,3549,309,100,Completed,Dedicado,2024-07-26,"Los Angeles",67,4,229,2024-07-27,"Queja del cliente",Phoenix,0,0,0,0,Moderado,Equipo
EVT00112673,Detroit,MI,Recogida,"2023-12-26 18:00:00","2023-12-26 17:23:43",117,14,10,11,49,89,0,100,17,lluvia,0,0,121,100,7,0.0,"Lluvia, nublado",Detroit,Houston,1271,2045,2,0,2,"XYZ Wholesale",Contrato,"Venta por menor",4010418,"2023-12-26 00:00:00",1268,2041,24,195,7,7,"2023-12-26 00:00:00",Refrigerado,19467,8830,2055,419,0,Completed,Puntual,2023-12-27,Houston,184,4,664,2023-12-26,"Daño de equipo",Memphis,1,1,19710,0,Grave,Equipo
EVT00112673,Detroit,MI,Recogida,"2023-12-26 18:00:00","2023-12-26 17:23:43",117,14,10,11,49,89,0,100,17,lluvia,0,0,121,100,7,0.0,"Lluvia, nublado",Detroit,Houston,1271,2045,2,0,2,"XYZ Wholesale",Contrato,"Venta por menor",4010418,"2023-12-26 00:00:00",1268,2041,24,195,7,7,"2023-12-26 00:00:00",Refrigerado,19467,8830,2055,419,0,Completed,Puntual,2023-12-27,Phoenix,138,4,490,2023-12-26,"Daño de equipo",Memphis,1,1,19710,0,Grave,Equipo
EVT00112674,Houston,TX,Entrega,"2023-12-27 17:17:43","2023-12-27 18:17:00",235,18,9,13,38,58,0,0,0,Nada,0,0,324,23,10,10.0,"Parcialmente nublado",Detroit,Houston,1271,2045,2,0,2,"XYZ Wholesale",Contrato,"Venta por menor",4010418,"2023-12-26 00:00:00",1268,2041,24,195,7,7,"2023-12-26 00:00:00",Refrigerado,19467,8830,2055,419,0,Completed,Puntual,2023-12-27,Houston,184,4,664,2023-12-26,"Daño de equipo",Memphis,1,1,19710,0,Grave,Equipo
EVT00112674,Houston,TX,Entrega,"2023-12-27 17:17:43","2023-12-27 18:17:00",235,18,9,13,38,58,0,0,0,Nada,0,0,324,23,10,10.0,"Parcialmente nublado",Detroit,Houston,1271,2045,2,0,2,"XYZ Wholesale",Contrato,"Venta por menor",4010418,"2023-12-26 00:00:00",1268,2041,24,195,7,7,"2023-12-26 00:00:00",Refrigerado,19467,8830,2055,419,0,Completed,Puntual,2023-12-27,Phoenix,138,4,490,2023-12-26,"Daño de equipo",Memphis,1,1,19710,0,Grave,Equipo
EVT00079513,Detroit,MI,Recogida,"2023-05-25 17:00:00","2023-05-25 19:23:54",0,17,7,12,33,48,0,0,0,Nada,0,0,47,6,10,0.0,Despejado,Detroit,Houston,1271,2045,2,0,2,"ABC Supply Chain",Dedicado,"Venta por menor",3979447,"2023-05-25 00:00:00",1329,2139,23,236,6,4,"2023-05-25 00:00:00",Refrigerado,22872,10375,2167,419,200,Completed,Dedicado,2023-05-27,"Los Angeles",183,3,531,2023-05-27,"Daño de equipo",Houston,1,0,0,1,Grave,"Otro conductor"
EVT00079513,Detroit,MI,Recogida,"2023-05-25 17:00:00","2023-05-25 19:23:54",0,17,7,12,33,48,0,0,0,Nada,0,0,47,6,10,0.0,Despejado,Detroit,Houston,1271,2045,2,0,2,"ABC Supply Chain",Dedicado,"Venta por menor",3979447,"2023-05-25 00:00:00",1329,2139,23,236,6,4,"2023-05-25 00:00:00",Refrigerado,22872,10375,2167,419,200,Completed,Dedicado,2023-05-25,Columbus,162,3,468,2023-05-27,"Daño de equipo",Houston,1,0,0,1,Grave,"Otro conductor"
EVT00079514,Houston,TX,Entrega,"2023-05-26 18:05:54","2023-05-26 19:33:47",222,31,23,27,60,53,0,0,0,Nada,0,0,51,34,9,0.0,"Parcialmente nublado",Detroit,Houston,1271,2045,2,0,2,"ABC Supply Chain",Dedicado,"Venta por menor",3979447,"2023-05-25 00:00:00",1329,2139,23,236,6,4,"2023-05-25 00:00:00",Refrigerado,22872,10375,2167,419,200,Completed,Dedicado,2023-05-27,"Los Angeles",183,3,531,2023-05-27,"Daño de equipo",Houston,1,0,0,1,Grave,"Otro conductor"
EVT00079514,Houston,TX,Entrega,"2023-05-26 18:05:54","2023-05-26 19:33:47",222,31,23,27,60,53,0,0,0,Nada,0,0,51,34,9,0.0,"Parcialmente nublado",Detroit,Houston,1271,2045,2,0,2,"ABC Supply Chain",Dedicado,"Venta por menor",3979447,"2023-05-25 00:00:00",1329,2139,23,236,6,4,"2023-05-25 00:00:00",Refrigerado,22872,10375,2167,419,200,Completed,Dedicado,2023-05-25,Columbus,162,3,468,2023-05-27,"Daño de equipo",Houston,1,0,0,1,Grave,"Otro conductor"
EVT00161621,Detroit,MI,Recogida,"2024-11-02 12:00:00","2024-11-02 14:44:31",113,13,3,8,35,65,0,0,0,Nada,0,0,40,4,10,10.0,Despejado,Detroit,Houston,1271,2045,2,0,2,"Metro Corp",Contrato,General,4158182,"2024-11-02 00:00:00",1311,2110,20,207,6,6,"2024-11-02 00:00:00",Seco,37615,17062,1945,419,200,Completed,Puntual,2024-11-02,Dallas,109,4,375,2024-11-03,Accidente,"Los Angeles",0,0,0,0,Leve,"Otro conductor"
EVT00161621,Detroit,MI,Recogida,"2024-11-02 12:00:00","2024-11-02 14:44:31",113,13,3,8,35,65,0,0,0,Nada,0,0,40,4,10,10.0,Despejado,Detroit,Houston,1271,2045,2,0,2,"Metro Corp",Contrato,General,4158182,"2024-11-02 00:00:00",1311,2110,20,207,6,6,"2024-11-02 00:00:00",Seco,37615,17062,1945,419,200,Completed,Puntual,2024-11-05,Houston,140,4,424,2024-11-03,Accidente,"Los Angeles",0,0,0,0,Leve,"Otro conductor"
EVT00161621,Detroit,MI,Recogida,"2024-11-02 12:00:00","2024-11-02 14:44:31",113,13,3,8,35,65,0,0,0,Nada,0,0,40,4,10,10.0,Despejado,Detroit,Houston,1271,2045,2,0,2,"Metro Corp",Contrato,General,4158182,"2024-11-02 00:00:00",1311,2110,20,207,6,6,"2024-11-02 00:00:00",Seco,37615,17062,1945,419,200,Completed,Puntual,2024-11-02,Philadelphia,144,4,486,2024-11-03,Accidente,"Los Angeles",0,0,0,0,Leve,"Otro conductor"
EVT00161622,Houston,TX,Entrega,"2024-11-03 11:08:32","2024-11-03 14:09:22",196,28,23,25,74,89,0,100,29,lluvia,0,0,151,95,7,60.0,"Lluvia, nublado",Detroit,Houston,1271,2045,2,0,2,"Metro Corp",Contrato,General,4158182,"2024-11-02 00:00:00",1311,2110,20,207,6,6,"2024-11-02 00:00:00",Seco,37615,17062,1945,419,200,Completed,Puntual,2024-11-02,Dallas,109,4,375,2024-11-03,Accidente,"Los Angeles",0,0,0,0,Leve,"Otro conductor"
EVT00161622,Houston,TX,Entrega,"2024-11-03 11:08:32","2024-11-03 14:09:22",196,28,23,25,74,89,0,100,29,lluvia,0,0,151,95,7,60.0,"Lluvia, nublado",Detroit,Houston,1271,2045,2,0,2,"Metro Corp",Contrato,General,4158182,"2024-11-02 00:00:00",1311,2110,20,207,6,6,"2024-11-02 00:00:00",Seco,37615,17062,1945,419,200,Completed,Puntual,2024-11-05,Houston,140,4,424,2024-11-03,Accidente,"Los Angeles",0,0,0,0,Leve,"Otro conductor"
EVT00161622,Houston,TX,Entrega,"2024-11-03 11:08:32","2024-11-03 14:09:22",196,28,23,25,74,89,0,100,29,lluvia,0,0,151,95,7,60.0,"Lluvia, nublado",Detroit,Houston,1271,2045,2,0,2,"Metro Corp",Contrato,General,4158182,"2024-11-02 00:00:00",1311,2110,20,207,6,6,"2024-11-02 00:00:00",Seco,37615,17062,1945,419,200,Completed,Puntual,2024-11-02,Philadelphia,144,4,486,2024-11-03,Accidente,"Los Angeles",0,0,0,0,Leve,"Otro conductor"
EVT00073463,Miami,FL,Recogida,"2023-04-15 14:00:00","2023-04-15 14:44:11",151,31,24,27,73,78,0,0,0,Nada,0,0,132,32,10,0.0,"Parcialmente nublado",Miami,Denver,1984,3193,1,0,3,"First Corp",Puntual,Electrónica,1178519,"2023-04-15 00:00:00",2023,3256,39,293,7,11,"2023-04-15 00:00:00",Seco,30208,13702,2808,556,150,Completed,Puntual,2023-04-17,Philadelphia,92,4,320,2023-04-15,Accidente,Houston,0,0,725,0,Leve,Equipo
EVT00073463,Miami,FL,Recogida,"2023-04-15 14:00:00","2023-04-15 14:44:11",151,31,24,27,73,78,0,0,0,Nada,0,0,132,32,10,0.0,"Parcialmente nublado",Miami,Denver,1984,3193,1,0,3,"First Corp",Puntual,Electrónica,1178519,"2023-04-15 00:00:00",2023,3256,39,293,7,11,"2023-04-15 00:00:00",Seco,30208,13702,2808,556,150,Completed,Puntual,2023-04-15,"Salt Lake City",120,4,377,2023-04-15,Accidente,Houston,0,0,725,0,Leve,Equipo
EVT00073463,Miami,FL,Recogida,"2023-04-15 14:00:00","2023-04-15 14:44:11",151,31,24,27,73,78,0,0,0,Nada,0,0,132,32,10,0.0,"Parcialmente nublado",Miami,Denver,1984,3193,1,0,3,"First Corp",Puntual,Electrónica,1178519,"2023-04-15 00:00:00",2023,3256,39,293,7,11,"2023-04-15 00:00:00",Seco,30208,13702,2808,556,150,Completed,Puntual,2023-04-15,Phoenix,107,4,384,2023-04-15,Accidente,Houston,0,0,725,0,Leve,Equipo
EVT00044057,"Kansas City",MO,Recogida,"2022-10-09 06:00:00","2022-10-09 05:17:17",130,25,9,16,41,51,0,0,0,Nada,0,0,236,0,10,0.0,Despejado,"Kansas City",Portland,1718,2765,2,0,2,"First Supply Chain",Contrato,Alimentos/Bebidas,2934280,"2022-10-09 00:00:00",1754,2823,29,247,7,11,"2022-10-09 00:00:00",Seco,10972,4977,3409,309,100,Completed,Contrato,NULL,NULL,NULL,NULL,NULL,2022-10-10,Accidente,Miami,0,0,16004,0,Moderado,Tráfico
EVT00044058,Portland,OR,Entrega,"2022-10-10 09:59:17","2022-10-10 13:32:37",86,24,11,18,54,72,0,0,0,Nada,0,0,322,36,8,0.0,"Parcialmente nublado","Kansas City",Portland,1718,2765,2,0,2,"First Supply Chain",Contrato,Alimentos/Bebidas,2934280,"2022-10-09 00:00:00",1754,2823,29,247,7,11,"2022-10-09 00:00:00",Seco,10972,4977,3409,309,100,Completed,Contrato,NULL,NULL,NULL,NULL,NULL,2022-10-10,Accidente,Miami,0,0,16004,0,Moderado,Tráfico
EVT00138734,"Kansas City",MO,Entrega,"2024-06-10 08:56:04","2024-06-10 10:23:32",222,28,16,23,52,52,0,0,0,Nada,0,0,11,0,10,0.0,Despejado,"Las Vegas","Kansas City",1311,2110,2,0,2,"Pacific Group",Contrato,Automotriz,3532645,"2024-06-09 00:00:00",1307,2103,23,216,6,11,"2024-06-09 00:00:00",Seco,34771,15772,3377,315,150,Completed,Dedicado,2024-06-10,Nashville,120,3,337,2024-06-11,"Fallo mecánico o exceso horas permitidas",Chicago,1,0,14560,0,Leve,"Otro conductor"
EVT00104760,Portland,OR,Entrega,"2023-11-06 06:29:09","2023-11-06 03:58:59",205,14,12,13,48,80,1,100,75,lluvia,0,0,166,97,9,0.0,"Lluvia, nublado",Charlotte,Portland,2627,4228,2,0,4,"XYZ Industries",Dedicado,Alimentos/Bebidas,2239455,"2023-11-04 00:00:00",2731,4395,49,417,7,10,"2023-11-04 00:00:00",Refrigerado,27191,12334,6004,814,200,Completed,Dedicado,2023-11-06,Milwaukee,156,4,479,2023-11-05,"Infracción de tránsito",Charlotte,1,1,0,1,Leve,"Otro conductor"
EVT00104760,Portland,OR,Entrega,"2023-11-06 06:29:09","2023-11-06 03:58:59",205,14,12,13,48,80,1,100,75,lluvia,0,0,166,97,9,0.0,"Lluvia, nublado",Charlotte,Portland,2627,4228,2,0,4,"XYZ Industries",Dedicado,Alimentos/Bebidas,2239455,"2023-11-04 00:00:00",2731,4395,49,417,7,10,"2023-11-04 00:00:00",Refrigerado,27191,12334,6004,814,200,Completed,Dedicado,2023-11-04,Indianapolis,75,4,240,2023-11-05,"Infracción de tránsito",Charlotte,1,1,0,1,Leve,"Otro conductor"
EVT00154744,Houston,TX,Entrega,"2024-09-22 06:02:52","2024-09-22 09:57:57",99,33,25,29,73,71,0,0,0,Nada,0,0,142,40,10,30.0,"Parcialmente nublado",Seattle,Houston,2172,3496,2,0,3,"ABC Wholesale",Contrato,Automotriz,1670203,"2024-09-20 00:00:00",2140,3444,41,327,7,7,"2024-09-20 00:00:00",Seco,28873,13097,3820,565,0,Completed,Dedicado,2024-09-21,Phoenix,200,4,684,2024-09-22,"Fallo mecánico o exceso horas permitidas",Memphis,1,1,20507,0,Leve,"Otro conductor"
EVT00154744,Houston,TX,Entrega,"2024-09-22 06:02:52","2024-09-22 09:57:57",99,33,25,29,73,71,0,0,0,Nada,0,0,142,40,10,30.0,"Parcialmente nublado",Seattle,Houston,2172,3496,2,0,3,"ABC Wholesale",Contrato,Automotriz,1670203,"2024-09-20 00:00:00",2140,3444,41,327,7,7,"2024-09-20 00:00:00",Seco,28873,13097,3820,565,0,Completed,Dedicado,2024-09-22,"Los Angeles",190,3,522,2024-09-22,"Fallo mecánico o exceso horas permitidas",Memphis,1,1,20507,0,Leve,"Otro conductor"
EVT00154744,Houston,TX,Entrega,"2024-09-22 06:02:52","2024-09-22 09:57:57",99,33,25,29,73,71,0,0,0,Nada,0,0,142,40,10,30.0,"Parcialmente nublado",Seattle,Houston,2172,3496,2,0,3,"ABC Wholesale",Contrato,Automotriz,1670203,"2024-09-20 00:00:00",2140,3444,41,327,7,7,"2024-09-20 00:00:00",Seco,28873,13097,3820,565,0,Completed,Dedicado,2024-09-20,Indianapolis,140,4,446,2024-09-22,"Fallo mecánico o exceso horas permitidas",Memphis,1,1,20507,0,Leve,"Otro conductor"
EVT00137011,Houston,TX,Recogida,"2024-05-29 14:00:00","2024-05-29 16:54:19",165,31,21,25,72,84,0,100,21,lluvia,0,0,117,84,9,75.0,"Lluvia, parcialmente nublado",Houston,Memphis,557,896,2,0,1,"American Retail",Puntual,"Bienes de consumo",2115553,"2024-05-29 00:00:00",555,893,10,93,6,7,"2024-05-29 00:00:00",Seco,26356,11955,828,162,200,Completed,Puntual,NULL,NULL,NULL,NULL,NULL,2024-05-29,"Daño de equipo","Salt Lake City",1,1,12779,1,Leve,Equipo
EVT00151946,"Los Angeles",CA,Entrega,"2024-09-03 22:37:15","2024-09-04 03:54:26",199,35,21,28,57,47,0,0,0,Nada,0,0,241,2,10,0.0,Despejado,Chicago,"Los Angeles",2003,3224,2,0,3,"United Distribution",Puntual,Alimentos/Bebidas,86481,"2024-09-02 00:00:00",2116,3405,42,294,7,5,"2024-09-02 00:00:00",Seco,15311,6945,3847,581,100,Completed,Contrato,2024-09-05,"Kansas City",196,3,581,2024-09-04,"Fallo mecánico o exceso horas permitidas","Salt Lake City",0,0,6583,1,Leve,"Otro conductor"
EVT00151946,"Los Angeles",CA,Entrega,"2024-09-03 22:37:15","2024-09-04 03:54:26",199,35,21,28,57,47,0,0,0,Nada,0,0,241,2,10,0.0,Despejado,Chicago,"Los Angeles",2003,3224,2,0,3,"United Distribution",Puntual,Alimentos/Bebidas,86481,"2024-09-02 00:00:00",2116,3405,42,294,7,5,"2024-09-02 00:00:00",Seco,15311,6945,3847,581,100,Completed,Contrato,2024-09-02,Nashville,66,3,188,2024-09-04,"Fallo mecánico o exceso horas permitidas","Salt Lake City",0,0,6583,1,Leve,"Otro conductor"
EVT00151946,"Los Angeles",CA,Entrega,"2024-09-03 22:37:15","2024-09-04 03:54:26",199,35,21,28,57,47,0,0,0,Nada,0,0,241,2,10,0.0,Despejado,Chicago,"Los Angeles",2003,3224,2,0,3,"United Distribution",Puntual,Alimentos/Bebidas,86481,"2024-09-02 00:00:00",2116,3405,42,294,7,5,"2024-09-02 00:00:00",Seco,15311,6945,3847,581,100,Completed,Contrato,2024-09-02,Milwaukee,120,4,419,2024-09-04,"Fallo mecánico o exceso horas permitidas","Salt Lake City",0,0,6583,1,Leve,"Otro conductor"
EVT00151946,"Los Angeles",CA,Entrega,"2024-09-03 22:37:15","2024-09-04 03:54:26",199,35,21,28,57,47,0,0,0,Nada,0,0,241,2,10,0.0,Despejado,Chicago,"Los Angeles",2003,3224,2,0,3,"United Distribution",Puntual,Alimentos/Bebidas,86481,"2024-09-02 00:00:00",2116,3405,42,294,7,5,"2024-09-02 00:00:00",Seco,15311,6945,3847,581,100,Completed,Contrato,2024-09-02,Seattle,158,4,520,2024-09-04,"Fallo mecánico o exceso horas permitidas","Salt Lake City",0,0,6583,1,Leve,"Otro conductor"
EVT00016233,"Kansas City",MO,Recogida,"2022-04-15 07:00:00","2022-04-15 06:06:27",64,16,8,12,30,43,0,0,0,Nada,0,0,358,18,10,0.0,Despejado,"Kansas City",Miami,1429,2300,2,0,2,"Pacific Supply Chain",Puntual,Electrónica,724559,"2022-04-15 00:00:00",1488,2395,27,266,6,3,"2022-04-15 00:00:00",Refrigerado,11319,5134,3140,357,100,Completed,Dedicado,2022-04-15,Portland,103,4,339,2022-04-17,"Daño de equipo",Seattle,1,0,42691,0,Leve,Equipo
EVT00016233,"Kansas City",MO,Recogida,"2022-04-15 07:00:00","2022-04-15 06:06:27",64,16,8,12,30,43,0,0,0,Nada,0,0,358,18,10,0.0,Despejado,"Kansas City",Miami,1429,2300,2,0,2,"Pacific Supply Chain",Puntual,Electrónica,724559,"2022-04-15 00:00:00",1488,2395,27,266,6,3,"2022-04-15 00:00:00",Refrigerado,11319,5134,3140,357,100,Completed,Dedicado,2022-04-16,Memphis,185,4,604,2022-04-17,"Daño de equipo",Seattle,1,0,42691,0,Leve,Equipo
EVT00016234,Miami,FL,Entrega,"2022-04-16 08:42:28","2022-04-16 13:31:47",5,29,23,26,69,73,0,0,0,Nada,0,0,107,51,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Pacific Supply Chain",Puntual,Electrónica,724559,"2022-04-15 00:00:00",1488,2395,27,266,6,3,"2022-04-15 00:00:00",Refrigerado,11319,5134,3140,357,100,Completed,Dedicado,2022-04-15,Portland,103,4,339,2022-04-17,"Daño de equipo",Seattle,1,0,42691,0,Leve,Equipo
EVT00016234,Miami,FL,Entrega,"2022-04-16 08:42:28","2022-04-16 13:31:47",5,29,23,26,69,73,0,0,0,Nada,0,0,107,51,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Pacific Supply Chain",Puntual,Electrónica,724559,"2022-04-15 00:00:00",1488,2395,27,266,6,3,"2022-04-15 00:00:00",Refrigerado,11319,5134,3140,357,100,Completed,Dedicado,2022-04-16,Memphis,185,4,604,2022-04-17,"Daño de equipo",Seattle,1,0,42691,0,Leve,Equipo
EVT00073053,Miami,FL,Recogida,"2023-04-12 16:00:00","2023-04-12 19:15:41",102,24,22,23,69,89,2,100,83,lluvia,0,0,75,93,8,0.0,"Lluvia, nublado",Miami,Seattle,3141,5055,1,0,5,"Global Wholesale",Dedicado,Alimentos/Bebidas,4002100,"2023-04-12 00:00:00",3160,5086,54,436,7,3,"2023-04-12 00:00:00",Refrigerado,16457,7465,4040,565,0,Completed,Puntual,2023-04-12,"New York",100,4,337,2023-04-13,"Fallo mecánico o exceso horas permitidas",Milwaukee,0,0,0,0,Moderado,Tráfico
EVT00073053,Miami,FL,Recogida,"2023-04-12 16:00:00","2023-04-12 19:15:41",102,24,22,23,69,89,2,100,83,lluvia,0,0,75,93,8,0.0,"Lluvia, nublado",Miami,Seattle,3141,5055,1,0,5,"Global Wholesale",Dedicado,Alimentos/Bebidas,4002100,"2023-04-12 00:00:00",3160,5086,54,436,7,3,"2023-04-12 00:00:00",Refrigerado,16457,7465,4040,565,0,Completed,Puntual,2023-04-12,"Oklahoma City",65,4,200,2023-04-13,"Fallo mecánico o exceso horas permitidas",Milwaukee,0,0,0,0,Moderado,Tráfico
EVT00169372,"Kansas City",MO,Entrega,"2024-12-22 23:15:43","2024-12-22 21:34:55",13,11,-3,4,27,60,0,0,0,Nada,0,0,175,0,10,10.0,Despejado,Denver,"Kansas City",640,1030,2,0,1,"First Manufacturing",Puntual,Alimentos/Bebidas,2228693,"2024-12-22 00:00:00",687,1106,14,109,6,11,"2024-12-22 00:00:00",Seco,11113,5041,1218,186,0,Completed,Dedicado,2024-12-22,Denver,75,3,210,2024-12-24,Accidente,Phoenix,1,0,15131,1,Grave,Clima
EVT00020311,Houston,TX,Recogida,"2022-05-10 18:00:00","2022-05-10 19:34:44",36,32,24,27,71,73,0,0,0,Nada,0,0,138,60,9,0.0,"Parcialmente nublado",Houston,Detroit,1271,2045,2,0,2,"Metro Wholesale",Puntual,Electrónica,1319162,"2022-05-10 00:00:00",1295,2084,21,226,6,8,"2022-05-10 00:00:00",Refrigerado,26676,12100,2493,407,0,Completed,Dedicado,2022-05-12,Phoenix,163,5,691,2022-05-10,"Fallo mecánico o exceso horas permitidas","Salt Lake City",0,0,52054,1,Leve,"Otro conductor"
EVT00020311,Houston,TX,Recogida,"2022-05-10 18:00:00","2022-05-10 19:34:44",36,32,24,27,71,73,0,0,0,Nada,0,0,138,60,9,0.0,"Parcialmente nublado",Houston,Detroit,1271,2045,2,0,2,"Metro Wholesale",Puntual,Electrónica,1319162,"2022-05-10 00:00:00",1295,2084,21,226,6,8,"2022-05-10 00:00:00",Refrigerado,26676,12100,2493,407,0,Completed,Dedicado,2022-05-10,Nashville,122,4,413,2022-05-10,"Fallo mecánico o exceso horas permitidas","Salt Lake City",0,0,52054,1,Leve,"Otro conductor"
EVT00020312,Detroit,MI,Entrega,"2022-05-11 16:22:45","2022-05-11 19:03:40",170,29,16,22,42,36,0,0,0,Nada,0,0,148,42,10,0.0,"Parcialmente nublado",Houston,Detroit,1271,2045,2,0,2,"Metro Wholesale",Puntual,Electrónica,1319162,"2022-05-10 00:00:00",1295,2084,21,226,6,8,"2022-05-10 00:00:00",Refrigerado,26676,12100,2493,407,0,Completed,Dedicado,2022-05-12,Phoenix,163,5,691,2022-05-10,"Fallo mecánico o exceso horas permitidas","Salt Lake City",0,0,52054,1,Leve,"Otro conductor"
EVT00020312,Detroit,MI,Entrega,"2022-05-11 16:22:45","2022-05-11 19:03:40",170,29,16,22,42,36,0,0,0,Nada,0,0,148,42,10,0.0,"Parcialmente nublado",Houston,Detroit,1271,2045,2,0,2,"Metro Wholesale",Puntual,Electrónica,1319162,"2022-05-10 00:00:00",1295,2084,21,226,6,8,"2022-05-10 00:00:00",Refrigerado,26676,12100,2493,407,0,Completed,Dedicado,2022-05-10,Nashville,122,4,413,2022-05-10,"Fallo mecánico o exceso horas permitidas","Salt Lake City",0,0,52054,1,Leve,"Otro conductor"
EVT00036094,"Kansas City",MO,Entrega,"2022-08-19 18:57:56","2022-08-19 23:37:43",136,27,21,23,64,73,0,100,21,lluvia,0,0,219,33,10,0.0,"Lluvia, parcialmente nublado","Las Vegas","Kansas City",1311,2110,2,0,2,"Metro Supply Chain",Contrato,"Venta por menor",2228468,"2022-08-18 00:00:00",1327,2136,26,236,6,12,"2022-08-18 00:00:00",Refrigerado,38111,17287,2684,315,0,Completed,Dedicado,2022-08-19,Minneapolis,161,5,675,2022-08-18,"Fallo mecánico o exceso horas permitidas",Columbus,1,0,0,1,Leve,Equipo
EVT00036094,"Kansas City",MO,Entrega,"2022-08-19 18:57:56","2022-08-19 23:37:43",136,27,21,23,64,73,0,100,21,lluvia,0,0,219,33,10,0.0,"Lluvia, parcialmente nublado","Las Vegas","Kansas City",1311,2110,2,0,2,"Metro Supply Chain",Contrato,"Venta por menor",2228468,"2022-08-18 00:00:00",1327,2136,26,236,6,12,"2022-08-18 00:00:00",Refrigerado,38111,17287,2684,315,0,Completed,Dedicado,2022-08-18,"New York",147,3,426,2022-08-18,"Fallo mecánico o exceso horas permitidas",Columbus,1,0,0,1,Leve,Equipo
EVT00036094,"Kansas City",MO,Entrega,"2022-08-19 18:57:56","2022-08-19 23:37:43",136,27,21,23,64,73,0,100,21,lluvia,0,0,219,33,10,0.0,"Lluvia, parcialmente nublado","Las Vegas","Kansas City",1311,2110,2,0,2,"Metro Supply Chain",Contrato,"Venta por menor",2228468,"2022-08-18 00:00:00",1327,2136,26,236,6,12,"2022-08-18 00:00:00",Refrigerado,38111,17287,2684,315,0,Completed,Dedicado,2022-08-20,Indianapolis,166,4,603,2022-08-18,"Fallo mecánico o exceso horas permitidas",Columbus,1,0,0,1,Leve,Equipo
EVT00036094,"Kansas City",MO,Entrega,"2022-08-19 18:57:56","2022-08-19 23:37:43",136,27,21,23,64,73,0,100,21,lluvia,0,0,219,33,10,0.0,"Lluvia, parcialmente nublado","Las Vegas","Kansas City",1311,2110,2,0,2,"Metro Supply Chain",Contrato,"Venta por menor",2228468,"2022-08-18 00:00:00",1327,2136,26,236,6,12,"2022-08-18 00:00:00",Refrigerado,38111,17287,2684,315,0,Completed,Dedicado,2022-08-18,Philadelphia,184,4,559,2022-08-18,"Fallo mecánico o exceso horas permitidas",Columbus,1,0,0,1,Leve,Equipo
